date,status,speaker,title,url,last_checked,language,type,description,duration,church,source_file
2025-08-31,Success,Chad Lamb A Message From the Holy Spirit,250831,https://www.youtube.com/watch?v=wE4AhxYVIrA,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-08-27,Success,Chad Lamb A Message From the Holy Spirit,Sermon Clip 250827,https://www.youtube.com/watch?v=DIg1qyORoGI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-08-27,Success,Chad Lamb A Message From the Holy Spirit,250827,https://www.youtube.com/watch?v=Jss0kQ-tlCA,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-08-13,Success,Chad Lamb A Message From the Holy Spirit,Sermon Clip 250813,https://www.youtube.com/watch?v=0Ie3neutjc8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-08-13,Success,Chad Lamb A Message From the Holy Spirit,250813,https://www.youtube.com/watch?v=aKPY1VVxO70,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-08-10,Success,Chad Lamb A Message From the Holy Spirit,Sermon Clip 250810,https://www.youtube.com/watch?v=FBfCiCnwf2M,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-08-10,Success,Chad Lamb A Message From the Holy Spirit,250810,https://www.youtube.com/watch?v=sK5myghc-6E,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-08-06,Success,Chad Lamb A Message From the Holy Spirit,Sermon Clip 250806,https://www.youtube.com/watch?v=zxQr7zuq2Lc,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-08-06,No Transcript,Chad Lamb,250806 - Chad Lamb: A Message From the Holy Spirit - Part 1,https://www.youtube.com/watch?v=qvEa_ucVKWg,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, http://www.bcfellowship.org​​​​​​​.",124,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2025-08-03,Success,Chad Lamb There Must Come an Ephesians,Sermon Clip 250803,https://www.youtube.com/watch?v=a6oTLwKUTLI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-08-03,No Transcript,Chad Lamb,250803 - Chad Lamb: There Must Come an Ephesians,https://www.youtube.com/watch?v=ioMGEogOAoU,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, http://www.bcfellowship.org​​​​​​​.",152,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2025-07-30,Success,Chad Lamb Ephesians Parallels Joshua,Sermon Clip 250730,https://www.youtube.com/watch?v=c403oogXvEM,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-30,Success,Chad Lamb Ephesians Parallels Joshua,250730,https://www.youtube.com/watch?v=Jjq6gfUw2Wo,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-23,Success,Chad Lamb Grace & Works,Sermon Clip 250723,https://www.youtube.com/watch?v=5Eteaz42fao,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-23,Success,Chad Lamb Grace & Works,250723,https://www.youtube.com/watch?v=K3B6YIJll2o,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-20,Success,Chad Lamb The Response to Grace,Sermon Clip 250720,https://www.youtube.com/watch?v=STaTyNBCxT4,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-20,Success,Chad Lamb The Response to Grace,250720,https://www.youtube.com/watch?v=tXcbcPDlhSU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-16,Success,Chad Lamb The Strength of Grace,Sermon Clip 250716,https://www.youtube.com/watch?v=mNC5z6eKt1c,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-16,Success,Chad Lamb The Strength of Grace,250716,https://www.youtube.com/watch?v=8B2kmizRMq0,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-09,Success,Chad Lamb We Must Will To Do His Will Listening for His Voice,Sermon Clip 250709,https://www.youtube.com/watch?v=idEGcu-Du9k,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-09,Success,Chad Lamb We Must Will To Do His Will Listening for His Voice,250709,https://www.youtube.com/watch?v=dXWKzw4IwbU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-02,Success,Chad Lamb Overcoming,Sermon Clip 250702,https://www.youtube.com/watch?v=DBssa_kVRPw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-07-02,Success,Chad Lamb,250702 -Chad Lamb Overcoming in the Mind,https://www.youtube.com/watch?v=FF3jHF1seeE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-29,Success,Chad Lamb The Revelation of Sonship Changes Our Perspective,Sermon Clip 250629,https://www.youtube.com/watch?v=zqdUZgwiek8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-29,Success,Chad Lamb The Revelation of Sonship Changes Our Perspective,250629,https://www.youtube.com/watch?v=-Cd_nlt08Qs,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-22,Success,Chad Lamb Being Identified As A Child,Sermon Clip 250622,https://www.youtube.com/watch?v=zm2jqilrkDs,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-22,No Transcript,Chad Lamb,250622 - Chad Lamb: Being Identified As a Child of God,https://www.youtube.com/watch?v=ROnfgho0xAM,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, http://www.bcfellowship.org​​​​​​​.",147,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2025-06-18,Success,Chad Lamb Parenthood Originated,Sermon Clip 250618,https://www.youtube.com/watch?v=foJiwYWvzwI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-18,Success,Chad Lamb Parenthood Originated,250618,https://www.youtube.com/watch?v=6rplLh58_zE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-15,Success,Chad Lamb The Blessing of a Father,Sermon Clip 250615,https://www.youtube.com/watch?v=DpywJkIA6pY,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-15,No Transcript,Chad Lamb,250615 - Chad Lamb: The Blessing of a Father,https://www.youtube.com/watch?v=1RfwCnp9g8M,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, http://www.bcfellowship.org​​​​​​​.",155,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2025-06-04,Success,Benjamin Seabolt Applying the 6th Seal to the Gentile Individual,Sermon Clip 250604,https://www.youtube.com/watch?v=4JufrAgpJnE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-04,Success,Benjamin Seabolt Applying the Sixth Seal to the Gentile Individual,250604,https://www.youtube.com/watch?v=6RpahcHfhZo,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-01,Success,Chad Lamb The Wall,Sermon Clip 250601,https://www.youtube.com/watch?v=0rwUJcSnpt8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-06-01,Success,Chad Lamb The Wall,250601,https://www.youtube.com/watch?v=-8KYjRn8qxE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-28,Success,Chad Lamb God,Sermon Clip 250528,https://www.youtube.com/watch?v=M5EUJamF95o,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-28,Success,Chad Lamb God,250528,https://www.youtube.com/watch?v=kQlcAqut_4o,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-25,Success,"Simon Abbott As the Amnesia Fades, We See From a New Perspective SPEAK!",Sermon Clip 250525,https://www.youtube.com/watch?v=yBIGmVISDiI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-25,Success,"Simon Abbott As the Amnesia Fades, We See From a New Perspective SPEAK!",250525,https://www.youtube.com/watch?v=916hdd8t4Ys,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-21,Success,Chad Lamb God,Sermon Clip 250521,https://www.youtube.com/watch?v=gPExHxleqdQ,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-21,Success,Chad Lamb God,250521,https://www.youtube.com/watch?v=kP0LG5LG0CA,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-14,Success,Chad Lamb God,Sermon Clip 250514,https://www.youtube.com/watch?v=c5GSxt0D1yE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-14,Success,Chad Lamb God,250514,https://www.youtube.com/watch?v=Tp8K9sjKIZA,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-10,Success,The Wedding of Alex & Amy Bartrom,250510,https://www.youtube.com/watch?v=nJkHgaKs4Vo,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-11,Success,Chad Lamb God,Sermon Clip 250511,https://www.youtube.com/watch?v=PXGcUBpEM6k,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-05-11,Success,Chad Lamb God,250511,https://www.youtube.com/watch?v=-5jb2f6mJdQ,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-27,Success,Burley Williams Living,Sermon Clip 250427,https://www.youtube.com/watch?v=JEAZdtB3-Z0,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-27,Success,Burley Williams Living,250427,https://www.youtube.com/watch?v=eg-YaNusGEQ,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-20,Success,Chad Lamb Resurrected Unto,Sermon Clip 250420,https://www.youtube.com/watch?v=c_yy-cK9h_o,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-20,Success,Chad Lamb Resurrected Unto,250420,https://www.youtube.com/watch?v=WFIbZjENSCI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-16,Success,Chad Lamb The Mysterious Book,Sermon Clip 250416,https://www.youtube.com/watch?v=r_aRT0FSfmw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-16,Success,Chad Lamb The Mysterious Book,250416,https://www.youtube.com/watch?v=ErxQ1MQHCPg,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-13,Success,Chad Lamb The Mysterious Book,Sermon Clip 250413,https://www.youtube.com/watch?v=aaszL5QHuRY,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-13,Success,Chad Lamb The Mysterious Book,250413,https://www.youtube.com/watch?v=z7RlWIWR7KY,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-09,Success,Chad Lamb Never Stop,Sermon Clip 250409,https://www.youtube.com/watch?v=G_bqGCt0rTA,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-04-09,Success,Chad Lamb Never Stop,250409,https://www.youtube.com/watch?v=bgVtFbhhNlo,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-30,Success,Chad Lamb,Sermon Clip 250330 -Chad Lamb The Church in Trouble,https://www.youtube.com/watch?v=7VfRXwamUHM,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-26,Success,Chad Lamb Peters Perfection,Sermon Clip 250326,https://www.youtube.com/watch?v=DGjwFTTKroc,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-26,No Transcript,Chad Lamb,250326 - Chad Lamb: Peter's Perfection,https://www.youtube.com/watch?v=9fk9OX0hzhw,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, http://www.bcfellowship.org​​​​​​​.",114,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2025-03-23,Success,Chad Lamb Faiths Affect,Sermon Clip 250323,https://www.youtube.com/watch?v=pkCvJ225LZQ,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-23,Success,Chad Lamb Faiths Affect,250323,https://www.youtube.com/watch?v=zHDZvnQbp9c,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-19,Success,Ron Garvin Asian Mission Report and Position & Relationship,Sermon Clip 250319,https://www.youtube.com/watch?v=JCVeNQ-GSzE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-12,Success,Chad Lamb Tape,Sermon Clip 250312,https://www.youtube.com/watch?v=-h7PDYe3Y_s,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-12,Success,Chad Lamb Tape,250312,https://www.youtube.com/watch?v=PL6qxOK9AM4,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-09,Success,Chad Lamb Wisdom,Sermon Clip 250309,https://www.youtube.com/watch?v=csaytqkdLz8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-09,Success,Chad Lamb Wisdom,250309,https://www.youtube.com/watch?v=NMPZq7_ZVS4,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-05,Success,Chad Lamb Tape,Sermon Clip 250305,https://www.youtube.com/watch?v=vLFwRfmRn0c,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-05,Success,Chad Lamb Tape,250305,https://www.youtube.com/watch?v=f2pdgGqQe30,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-02,Success,Chad Lamb The Body,Sermon Clip 250302,https://www.youtube.com/watch?v=2kkTpHSUlxs,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-03-02,Success,Chad Lamb The Body,250302,https://www.youtube.com/watch?v=Gr2vjZYSGsU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-26,Success,Chad Lamb Tape,Sermon Clip 250226,https://www.youtube.com/watch?v=oX-lJy0qZLw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-26,Success,Chad Lamb Tape,250226,https://www.youtube.com/watch?v=8y3KaJmxDyc,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-19,Success,Benjamin Seabolt Born Again by the Promised Word of the,Sermon Clip 250219,https://www.youtube.com/watch?v=nDtLDj8bTq4,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-19,Success,Benjamin Seabolt Born Again by the Promised Word of the,250219,https://www.youtube.com/watch?v=SMBYXeVgaD4,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-09,Success,Chad Lamb The Life Behind the Veil,Sermon Clip 250209,https://www.youtube.com/watch?v=5XlUzzP2kAY,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-09,Success,Chad Lamb The Life Behind the Veil,250209,https://www.youtube.com/watch?v=2v6pJt9n9Lo,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-05,Success,Chad Lamb Forbearing and Longsuffering,Sermon Clip 250205,https://www.youtube.com/watch?v=71o4Qoaqe8E,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-05,Success,Chad Lamb Forbearing and Longsuffering,250205,https://www.youtube.com/watch?v=8dpySl0jz1g,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-02,Success,Chad Lamb The Divine Nature Expressed,Sermon Clip 250202,https://www.youtube.com/watch?v=1GXjq6k1HYk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-02-02,Success,Chad Lamb The Divine Nature Expressed,250202,https://www.youtube.com/watch?v=4rLgkS0dcRI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-01-22,Success,Chad Lamb The Predestinated Seed Will Believe the Word,Sermon Clip 250122,https://www.youtube.com/watch?v=H_n_jRbb4zI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-01-22,Success,Chad Lamb The Predestinated Seed Will Believe the Word,250122,https://www.youtube.com/watch?v=nnO0kQJDRro,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-01-19,Success,Chad Lamb The Genes of His Word,Sermon Clip 250119,https://www.youtube.com/watch?v=-xsS6ve8DQ0,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-01-19,Success,Chad Lamb The Genes of His Word,250119,https://www.youtube.com/watch?v=LtUN2tsOSBw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-01-12,Success,Chad Lamb The Genes of His Word,Sermon Clip 250112,https://www.youtube.com/watch?v=cV1mVgt42tA,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-01-12,Success,Chad Lamb The Genes of His Word,250112,https://www.youtube.com/watch?v=8r0tubJ3f0w,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-01-08,Success,Chad Lamb The Seed Is Not To Abide Alone,Sermon Clip 250108,https://www.youtube.com/watch?v=Guux_6auIYc,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-01-08,No Transcript,Chad Lamb,250108 - Chad Lamb: The Seed Is Not To Abide Alone,https://www.youtube.com/watch?v=tTW15e8hwfk,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, http://www.bcfellowship.org​​​​​​​.",102,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2025-01-05,Success,Chad Lamb Our Failure Is Not Stronger Than Gods Purpose,Sermon Clip 250105,https://www.youtube.com/watch?v=GVL05n_RcQs,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2025-01-05,Success,Chad Lamb Our Failure Is Not Stronger Than Gods Purpose,250105,https://www.youtube.com/watch?v=KotGCFBocnk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2024-12-29,Success,Chad Lamb Freedom Through Forgiveness,Sermon Clip 241229,https://www.youtube.com/watch?v=fzzpwQL_KGM,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2024-12-29,Success,Chad Lamb Freedom Through Forgiveness,241229,https://www.youtube.com/watch?v=rfo4o-WRqME,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2024-12-22,Success,Chad Lamb Why Enemies Remain,Sermon Clip 241222,https://www.youtube.com/watch?v=ZD96iHW1BNU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2024-12-22,Success,Chad Lamb Why Enemies Remain,241222,https://www.youtube.com/watch?v=WtjIKUTx6_0,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
