church,date,title,url,from_speaker,to_speaker,reason
Jericho Tabernacle,2023-04-09,2023-0409 Pressed In Between #2 (Day Break),https://www.youtube.com/watch?v=HZw2rPJ2fZw,Bro. Eliezer Castillo,Eliezer Castillo,smart_correction
Jericho Tabernacle,2024-09-26,2024-0925,https://www.youtube.com/watch?v=lwLBHRfHlj4,65-0829 Satan's Eden,65-0829 Satans Eden,smart_correction
Jericho Tabernacle,2021-06-04,2021-0604 Del Odio Al Amor A través De La Gracia 2,https://www.youtube.com/watch?v=Mp84EMst8NQ,Hno. Ovidio Zamora,Ovidio Zamora,smart_correction
Jericho Tabernacle,2023-10-30,2023-1029 Watch Him In Battle Tonight,https://www.youtube.com/watch?v=T7bEsq1ZtdA,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2021-12-10,2021-1210 God's Gifts,https://www.youtube.com/watch?v=Zfez6wwflQI,Hno. Victor Chávez Jr.,Victor Chávez Jr,smart_correction
Jericho Tabernacle,2023-08-19,2023-0818  Salvos Por La Gracia,https://www.youtube.com/watch?v=jaRJul6eBMU,"Hno. Abraham Galvez  Hno. Marcos Santana, Jr.",Abraham Galvez,smart_correction
Jericho Tabernacle,2025-12-22,El Año Del Jubileo 40 (Israel En Su Patria 32),https://www.youtube.com/watch?v=yD_m3-mrslA,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2023-12-04,2023-1203 La Voz De La Sangre (La Palabra Sangrante),https://www.youtube.com/watch?v=KGC74rrk4iE,Hno. Guadalupe Lopez,Guadalupe Lopez,smart_correction
Jericho Tabernacle,2025-11-15,The Three Stages Of Grace Sanctification 5,https://www.youtube.com/watch?v=x_x0d_F37tQ,"Bro. Victor I. Chavez, Jr.","Victor I. Chavez, Jr",smart_correction
Jericho Tabernacle,2021-06-18,2021-0618 Dios Identificando Sus Profetas Por Sus Características 7,https://www.youtube.com/watch?v=Tm55ZI1cgr8,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2024-05-06,2024-0505 The Restoration Of The Bride Tree Pt. 1,https://www.youtube.com/watch?v=JogpqFe3OJs,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2021-05-21,"2021-0521 Temper, How Can This Be Overcome",https://www.youtube.com/watch?v=SzZ3PETJwjg,Bro. Luis Aguilar,Luis Aguilar,smart_correction
Jericho Tabernacle,2025-09-25,The Indictment (63-0707M),https://www.youtube.com/watch?v=06OVhE3Mc7s,Rev. William Marrion Branham,William M. Branham,smart_correction
Jericho Tabernacle,2024-07-27,2024-0726 The Chosen Generation,https://www.youtube.com/watch?v=OQzqb5u6H-c,"Bro. Ryan Long  (Flagstaff, AZ)",Ryan Long,smart_correction
Jericho Tabernacle,2020-05-17,2020-0517 Foundation Upon Foundation,https://www.youtube.com/watch?v=QerLmMAjCPw,Bro John G Alvarado,John G Alvarado,smart_correction
Jericho Tabernacle,2022-01-09,2022-0109 Dones Y Llamamientos (Talentos),https://www.youtube.com/watch?v=KNidDnjgmcM,Hno. Juan Saucedo,Juan Saucedo,smart_correction
Jericho Tabernacle,2023-12-14,2023-1213,https://www.youtube.com/watch?v=76xvr_7ngsk,63-0825E Perfect Faith,63-0825E Perfect,smart_correction
Jericho Tabernacle,2020-02-19,2020-0216 God's Perfect Will,https://www.youtube.com/watch?v=2cF-qDHdlJQ,Bro John G Alvarado,John G Alvarado,smart_correction
Jericho Tabernacle,2024-02-17,2024-0216 Predestinated For A Purpose,https://www.youtube.com/watch?v=goWAZcSrqpc,Bro. Frank Martinez,Frank Martinez,smart_correction
Jericho Tabernacle,2025-11-17,Condescendiendo Para Morar,https://www.youtube.com/watch?v=ETXE_lwph80,Hno. Elias Najera,Elias Najera,smart_correction
Jericho Tabernacle,2021-03-28,2021-0328 The Division Of One Brings Unity To All,https://www.youtube.com/watch?v=QnQhTKTHqhQ,Bro. Eliezer Castillo,Eliezer Castillo,smart_correction
Jericho Tabernacle,2023-10-02,2023-1001 The Placing Of Abraham,https://www.youtube.com/watch?v=70hT6lQck54,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2023-12-30,2023-1229 Five W's,https://www.youtube.com/watch?v=F9mjwTx67mc,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2020-05-24,2020-0524 Rapturing Grace,https://www.youtube.com/watch?v=2UE9m7_RZoM,Bro. John G. Alvarado,John G. Alvarado,smart_correction
Jericho Tabernacle,2022-07-29,2022-0729 El Tabernáculo #4 (El Altar #2),https://www.youtube.com/watch?v=H2jpP3friIQ,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2022-07-17,2022-0717 The Union of Germ and Nature,https://www.youtube.com/watch?v=350l8rh-5gw,Bro. Eliezer Castillo,Eliezer Castillo,smart_correction
Jericho Tabernacle,2021-09-24,2021-0924 Why Communion,https://www.youtube.com/watch?v=Oiuey_jAHhc,Bro. Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2022-03-18,2022-0318 Stagnant Christians,https://www.youtube.com/watch?v=_3FZzDX6224,"Bro. Obeth Mata (El Paso, Texas)","Obeth Mata (El Paso, Texas)",smart_correction
Jericho Tabernacle,2019-06-25,2019-0623 The Great Commission,https://www.youtube.com/watch?v=_ALibKH2XaE,"Bro Ernie G  Borunda, Sr","Ernie G Borunda, Sr",smart_correction
Jericho Tabernacle,2021-08-01,2021-0801 Repentance,https://www.youtube.com/watch?v=i3VVhAcToPs,Bro. Eliezer Castillo and Marcos Santana Jr.,Eliezer Castillo,smart_correction
Jericho Tabernacle,2024-02-15,2024-0214 Vikings Burn the Boats (Marriage Covenant),https://www.youtube.com/watch?v=nRELnDhUkMI,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2021-02-28,"2021-0228 ¿Quien Es Este Melquisedec, y A Quien Vino",https://www.youtube.com/watch?v=dbPhdz_P0zc,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2021-06-02,2021-0602,https://www.youtube.com/watch?v=tiAo276oVhs,65-0822M Christ Revealed In His Own Word,65-0822M Christ Revealed,smart_correction
Jericho Tabernacle,2020-02-08,2020 0131 Friday Night Service,https://www.youtube.com/watch?v=wPU70DhLVh0,Bro Luis Aguilar,Luis Aguilar,smart_correction
Jericho Tabernacle,2021-02-26,2021-0226 Ustedes Tienen Que Tomar Su Decisión,https://www.youtube.com/watch?v=8B8ZviN50QI,Hno. Michael Rodriguez,Michael Rodriguez,smart_correction
Jericho Tabernacle,2025-06-02,El Año Del Jubileo 32 (Israel En Su Patria 24),https://www.youtube.com/watch?v=RtNpedgw6G8,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2021-09-26,2021-0926 The Childhood Of The Prophet,https://www.youtube.com/watch?v=AlhLg9_4xEU,Bro. Eliezer Castillo,Eliezer Castillo,smart_correction
Jericho Tabernacle,2024-03-07,2024-0306 Hijos De Dios Manifestados Para La Adopción,https://www.youtube.com/watch?v=7qxR1zTdhBY,Hno. David Barcenas,David Barcenas,smart_correction
Jericho Tabernacle,2025-09-22,Los Oficios De Dios En Hombres En La Iglesia 5 (El Ministerio),https://www.youtube.com/watch?v=qpYfHYrAcJM,Hno. Juanito Saucedo,Juanito Saucedo,smart_correction
Jericho Tabernacle,2025-03-08,2025-0307 El Acreedor ( Ley O Gracia #2),https://www.youtube.com/watch?v=7QznabbW_eQ,Hno. Jesus Contreras,Jesus Contreras,smart_correction
Jericho Tabernacle,2022-09-02,2022-0902 How Can I Overcome  My Worst Enemy,https://www.youtube.com/watch?v=DOI457l2UwA,Bro. Abraham Galvez & Bro. Victor Chavez Jr.,Abraham Galvez,smart_correction
Jericho Tabernacle,2020-09-13,2020-0913 Discernment of Spirit,https://www.youtube.com/watch?v=xRQisYNAvko,Pastor John G. Alvarado,John G. Alvarado,smart_correction
Jericho Tabernacle,2020-07-01,2020-0701 63-0724 God Doesn't Call Man to Judgement with First Warning Him,https://www.youtube.com/watch?v=TF3K0x9IEqQ,Rev WMB,WMB,smart_correction
Jericho Tabernacle,2023-03-26,2023-0326 El Año Del Jubileo #16 (Israel En Su Patria #8),https://www.youtube.com/watch?v=5Z4vHaaVsZI,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2019-08-26,2019-0825 The Third Pull And There Are Three Great Things That Goes With It,https://www.youtube.com/watch?v=vR_hu1RELTg,Bro John G Alvarado,John G Alvarado,smart_correction
Jericho Tabernacle,2020-11-29,2020-1129 The Nicolaitane Priesthood,https://www.youtube.com/watch?v=7BBQWFiPQq4,Pastor John G. Alvarado,John G. Alvarado,smart_correction
Jericho Tabernacle,2022-09-09,2022-0909 How Can I Have Success,https://www.youtube.com/watch?v=qCVdqt6-4ho,Bro. Luis Aguilar,Luis Aguilar,smart_correction
Jericho Tabernacle,2025-02-22,2025-0221 How God Uses The Unlikely,https://www.youtube.com/watch?v=ppkPNsyRwn4,Bro. Victor Chavez Jr.,Victor Chavez Jr,smart_correction
Jericho Tabernacle,2023-07-17,2023-0716 Review of Some of The Kings of Israel,https://www.youtube.com/watch?v=Q1AIlzXxuUg,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2022-09-30,2022- 0930 Unequally Yoked (Friendship),https://www.youtube.com/watch?v=e9OelqZM4_w,Bro. Eliezer Castillo,Eliezer Castillo,smart_correction
Jericho Tabernacle,2022-02-13,2022-0213 Christian Courtship 6 (Marriage Covenant),https://www.youtube.com/watch?v=T-hhdvm1avM,Bro. Luis Aguilar,Luis Aguilar,smart_correction
Jericho Tabernacle,2022-06-08,2022-0608,https://www.youtube.com/watch?v=D0d5-zVhOZA,63-0901M Token,63-0901M,smart_correction
Jericho Tabernacle,2022-07-24,2022-0724 Exodus 9 Seven Compound Names of Jehovah,https://www.youtube.com/watch?v=weg_AClxBT0,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2023-11-11,2023-1110 El Propósito De La Cruz,https://www.youtube.com/watch?v=AupTR07PsLo,Hno. David Barcenas,David Barcenas,smart_correction
Jericho Tabernacle,1963-06-30,63-0630M The Third Exodus,https://www.youtube.com/watch?v=Yla8VzLYnvs,Rev. William Marrion Branham,William M. Branham,smart_correction
Jericho Tabernacle,2022-12-02,2022-1202  Who Am I  (I Am),https://www.youtube.com/watch?v=7XSewvPyD_0,Bro. Eliezer Castillo,Eliezer Castillo,smart_correction
Jericho Tabernacle,2024-11-16,2024-1115 Just One More Time,https://www.youtube.com/watch?v=VGpAjAr7YIs,"Bro. Victor Chavez, Jr.","Victor Chavez, Jr",smart_correction
Jericho Tabernacle,2023-12-21,2023-1220,https://www.youtube.com/watch?v=jrqqfOcYcLk,63-0901M Token,63-0901M,smart_correction
Jericho Tabernacle,2025-07-03,Trying To Do God A Service Without It Being God's Will (65-1127B),https://www.youtube.com/watch?v=H6NEagCCrTg,Rev. William Marrion Branham,William M. Branham,smart_correction
Jericho Tabernacle,2025-08-03,Los Oficios De Dios En Hombres En La Iglesia #4,https://www.youtube.com/watch?v=99TBx17PGrI,Hno. Juanito Saucedo,Juanito Saucedo,smart_correction
Jericho Tabernacle,2023-12-11,2023-1210 El Año Del Jubileo 20 (Israel En Su Patria pt. 12),https://www.youtube.com/watch?v=32ctRFPyab8,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2021-08-25,2021-0825,https://www.youtube.com/watch?v=eAfmmF9ZtmU,65-0429E The Choosing Of A Bride,65-0429E The Choosing Of A,smart_correction
Jericho Tabernacle,2021-01-03,2021-0103,https://www.youtube.com/watch?v=ob-LILTg84k,"61-0108 Revelation, Chapter Four 3 (pt 1)","61-0108 Revelation, Chapter Four 3",smart_correction
Jericho Tabernacle,2020-10-17,2020-1016 Como Somos Perfeccionados A Traves De La Sangre,https://www.youtube.com/watch?v=wkYmfC5wdfo,Hno.  Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2021-11-21,2021-1121  Los Hechos Del Espiritu Santo En Los Apostoles,https://www.youtube.com/watch?v=_nvZJKCQz54,Hno. Juan Saucedo,Juan Saucedo,smart_correction
Jericho Tabernacle,2025-07-12,3 Stages Of Grace Justification 4,https://www.youtube.com/watch?v=8ZdH5rpVpUE,"Bro. Victor Chavez, Jr. & Bro. Ivan Yanez","Victor Chavez, Jr, Ivan Yanez",smart_correction
Jericho Tabernacle,2025-11-20,The Identified Christ Of All Ages (64-0617),https://www.youtube.com/watch?v=UjacE2tMYFM,Rev. William Marrion Branham,William M. Branham,smart_correction
Jericho Tabernacle,2021-09-08,2021-0908- 65-0718M Trying To Do A Service Without Being The Will Of God,https://www.youtube.com/watch?v=bboQUqCwtI8,Rev. William M. Branham,William M. Branham,smart_correction
Jericho Tabernacle,2024-05-02,2024-0501 The Grace Of A King,https://www.youtube.com/watch?v=3eeiwifROnI,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2023-04-02,2023-0402 By His Spirit That Dwells In You,https://www.youtube.com/watch?v=jlbdzdf_kug,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2020-02-26,2020-0223 Perfect Love,https://www.youtube.com/watch?v=7Qhuz-eHE7I,Bro. Bob Willard,Bob Willard,smart_correction
Jericho Tabernacle,2024-02-26,"2024-0225 El Que Tiene Oído, Oiga 4 (La Palabra Original)",https://www.youtube.com/watch?v=Q0Qb46KIKDI,Pastor Asociado Luis Aguilar,Asociado Luis Aguilar,smart_correction
Jericho Tabernacle,2022-04-15,2022-0415 Establishing The Kingdom,https://www.youtube.com/watch?v=zB0QOkJRcLU,Bro. Eliezer Castillo,Eliezer Castillo,smart_correction
Jericho Tabernacle,2024-10-28,2024-1027 God's PowerHouse Of His Eternal Thought,https://www.youtube.com/watch?v=OklsI7vBcRo,Bro. Elijah Jebor,Elijah Jebor,smart_correction
Jericho Tabernacle,2023-09-14,2023-0913- 63-0324E The Seventh Seal,https://www.youtube.com/watch?v=zCjlE3lTzBE,Rev. William M. Branham,William M. Branham,smart_correction
Jericho Tabernacle,2022-01-21,2022-0121 Testimonio,https://www.youtube.com/watch?v=bSI0L1vL6xQ,Hno. Pedro Mancilla,Pedro Mancilla,smart_correction
Jericho Tabernacle,2025-04-19,A Good Day,https://www.youtube.com/watch?v=lyDV2SrRbmc,Bro. Jesse Alanis,Jesse Alanis,smart_correction
Jericho Tabernacle,2021-05-09,2021-0509 Mother's Day,https://www.youtube.com/watch?v=qCmojWbLbQA,Bro. Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2025-02-01,2025-0131 The Burden You Bear,https://www.youtube.com/watch?v=gTpM2J2yzjs,Bro. Ben David Plett,Ben David Plett,smart_correction
Jericho Tabernacle,2025-03-06,2025-0305,https://www.youtube.com/watch?v=FeygtDk89Ls,"63-0317M God Hiding Himself In Simplicity, Then Revealing Himself In The Same",63-0317M God Hiding Himself,smart_correction
Jericho Tabernacle,2020-02-04,2020-0202 Dedicational Service,https://www.youtube.com/watch?v=O-dy-E4rWyY,Jericho Tabernacle,Jericho,smart_correction
Jericho Tabernacle,2024-03-28,2024-0327 The Church Office,https://www.youtube.com/watch?v=8y1CFLCvZVc,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2019-12-10,2019-1208 Two Kings,https://www.youtube.com/watch?v=Qwr6x-Zv-AE,Bro Octavio Ordonez,Octavio Ordonez,smart_correction
Jericho Tabernacle,2023-12-25,2023-1224 A Body Thou Hast Prepared Me #2 (God's Wrapped Gift),https://www.youtube.com/watch?v=EV0CC6vSpCA,Bro. Eliezer Castillo,Eliezer Castillo,smart_correction
Jericho Tabernacle,2025-07-14,Los Oficios De Dios En Hombres En La Iglesia 3,https://www.youtube.com/watch?v=YOFMhQUNfpE,Hno. Juanito Saucedo,Juanito Saucedo,smart_correction
Jericho Tabernacle,2020-11-13,2020-1113 Why Troublest Thou The Master Any Further,https://www.youtube.com/watch?v=4mYPjpxIzto,Bro Luis Aguilar,Luis Aguilar,smart_correction
Jericho Tabernacle,2021-08-22,2021-0822 Captured By Recovery,https://www.youtube.com/watch?v=6YvkFyQaf_U,Bro. John Andes,John Andes,smart_correction
Jericho Tabernacle,2019-08-15,"2019-0811 Confess Your Weakness, Then Confess Your Faith In God",https://www.youtube.com/watch?v=sJ2Oy-MF3ZU,Bro John G Alvarado,John G Alvarado,smart_correction
Jericho Tabernacle,2023-07-24,2023-0723 The Year Of Jubilee 18 (Israel and Their Homeland part 10),https://www.youtube.com/watch?v=g0W4PzDEV9c,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2023-10-23,2023-1022 The Elected Lady,https://www.youtube.com/watch?v=is9iEDAlkEc,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2024-09-19,2024-0918,https://www.youtube.com/watch?v=E-_8XiBRtjo,65-0822E A Thinking Man's Filter,65-0822E A Thinking Mans Filter,smart_correction
Jericho Tabernacle,2021-03-17,2021-0317,https://www.youtube.com/watch?v=EXnpz-pvrKA,63-0324E The Seventh Seal,63-0324E The Seventh,smart_correction
Jericho Tabernacle,2023-03-10,2023-0310 Genuine Experience,https://www.youtube.com/watch?v=44zNBlknQfs,"Bro. Marcos Santana, Jr.","Marcos Santana, Jr",smart_correction
Jericho Tabernacle,2024-03-11,2024-0310 Adoption 6 (The Ephesian Age),https://www.youtube.com/watch?v=qDn5oMgVaTU,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2022-09-11,2022-0911 El Año Del Jubileo #12  (Israel En Su Patria #4),https://www.youtube.com/watch?v=MTdf5KBaEkc,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2023-05-06,2023-0505 Attracted To The Increase,https://www.youtube.com/watch?v=UBOkUq8688s,"Bro. Aaron McGeary, Pastor from  Arizona Believers Church",Aaron McGeary,smart_correction
Jericho Tabernacle,2021-06-06,2021-0606 Trying To Do God A Service Without Being The Will Of God,https://www.youtube.com/watch?v=qW27t-KyXY0,Bro. Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2022-05-29,2022-0529 Poniendo Todas Las Cosas En Equilibrio 1,https://www.youtube.com/watch?v=bhOfa7--MfQ,Hno. Luis Aguilar,Luis Aguilar,smart_correction
Jericho Tabernacle,2023-02-10,2023-0210 Testimonio (La Batalla Del Cristiano),https://www.youtube.com/watch?v=Nb5SsLHW4nE,Hno. David Barcenas,David Barcenas,smart_correction
Jericho Tabernacle,2025-04-10,The Fourth Seal (63-0321),https://www.youtube.com/watch?v=SC0IN96Rbgg,Rev. William M. Branham,William M. Branham,smart_correction
Jericho Tabernacle,2023-11-20,2023-1119 Time Tested Memorials Of God,https://www.youtube.com/watch?v=4ZB-557xC8E,Bro. Thomas Kwaah Effah,Thomas Kwaah Effah,smart_correction
Jericho Tabernacle,2025-05-31,The 3 Stages Of Grace Justification 1,https://www.youtube.com/watch?v=ZDbhdnhAqYc,"Bro. Victor Chavez, Jr & Bro. Ivan Yanez","Victor Chavez, Jr, Ivan Yanez",smart_correction
Jericho Tabernacle,2024-09-16,2024-0915 El Año Del Jubileo #27  (Israel En Su Patria #19),https://www.youtube.com/watch?v=gKx7vvZMQ6c,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2025-05-31,The 3 Stages Of Grace Justification #1,https://www.youtube.com/watch?v=ZDbhdnhAqYc,"Bro. Victor Chavez, Jr & Bro. Ivan Yanez","Victor Chavez, Jr, Ivan Yanez",smart_correction
Jericho Tabernacle,2023-08-05,2023-0804 Siendo Renacidos De Simiente Incorruptible,https://www.youtube.com/watch?v=GK-F6Tm8UVg,"Hno. Rolando Gonzalez, Pastor en El Salvador",Rolando Gonzalez,smart_correction
Jericho Tabernacle,2022-06-22,63-1110M Souls That Are In Prison Now,https://www.youtube.com/watch?v=tG8C5LbWtP8,Rev. William M. Branham,William M. Branham,smart_correction
Jericho Tabernacle,2021-07-04,2021-0704  Los Hechos Del Espiritu Santo En El Quintuple Ministerio,https://www.youtube.com/watch?v=qx-uAzUIefE,Hno. Juan Saucedo,Juan Saucedo,smart_correction
Jericho Tabernacle,2022-02-20,2022-0220 Exodus #3,https://www.youtube.com/watch?v=_G6S0i6nYxI,Pastor Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2025-02-08,"2025-0207 Los Fariseos, Jesus y La Mujer La Ley O Gracia",https://www.youtube.com/watch?v=Sgy1Izza8N0,Hno. Jesus Contreras,Jesus Contreras,smart_correction
Jericho Tabernacle,2020-10-09,2020-1009 Clique Bubble,https://www.youtube.com/watch?v=yHtWAqNBSq4,Pastor John G. Alvarado,John G. Alvarado,smart_correction
Jericho Tabernacle,2024-12-07,2024-1206 La Tardanza De La Vision,https://www.youtube.com/watch?v=odtpuz_DrNM,Hno. Emmanuel Santos,Emmanuel Santos,smart_correction
Jericho Tabernacle,2023-06-04,2023-0604 Hearing God's Word,https://www.youtube.com/watch?v=Y9F49eTUndE,"Bro. Marcos Santana, Jr.","Marcos Santana, Jr",smart_correction
Jericho Tabernacle,2025-12-11,Then Jesus Came And Called (64-0213),https://www.youtube.com/watch?v=rJeJnN2QNEg,Rev. William Marrion Branham,William M. Branham,smart_correction
Jericho Tabernacle,2021-08-27,2021-0827 Timeline,https://www.youtube.com/watch?v=XlqR5y2crMo,Bro. Octavio Ordoñez,Octavio Ordoñez,smart_correction
Jericho Tabernacle,2020-12-09,2020-1209,https://www.youtube.com/watch?v=-veFO9nUvks,60-1209 The Sardisean Church Age,Unknown Speaker,smart_correction
