status,summary_file,date,title,church,summary_speaker,detected_speaker,redetected_try2,video_url
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2020-03-19,God's Provision in Troublesome Times,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=XL_XEz57a-M
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2020-01-16,No Man Can Serve Two Masters,,Bro. Burley Williams,Burley Williams,Burley Williams,https://www.youtube.com/watch?v=iyjwTA-a05I
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-11-03,Back to Basics,,Bro. Dale Smith,Dale Smith,Dale Smith,https://www.youtube.com/watch?v=GGnf_KZgLW8
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-10-06,It's In Your Blood,,Bro. Nathan Erickson,Nathan Erickson,Nathan Erickson,https://www.youtube.com/watch?v=LK5btEOheWc
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-06-27,I Make So Many Mistakes,,Bro. Jerry Browning,Jerry Browning,Jerry Browning,https://www.youtube.com/watch?v=XwJFDMTyjcc
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-06-23,Pentecost The Jubilee 2,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=5HHCqPUrSq0
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-06-20,The Kingdom is the Holy Spirit in You 3,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=GhiTDR9byDQ
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-06-13,The Ideology of Satan's Eden,,Bro. Steeve Brisson,Steeve Brisson,Steeve Brisson,https://www.youtube.com/watch?v=UWQTHCAesfs
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-06-09,Pentecost The Jubilee,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=fc93Erxq2Hs
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-06-02,What Meaneth This This is The LORD's Doing,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=cE_OeohpWP8
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-05-19,Maintain Your Position,,2,Maintain Your Position,Maintain Position,https://www.youtube.com/watch?v=JT69PZTUj_w
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-03-24,Service the Will of God 3,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=lRlgM8j1FSA
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-03-21,The Church,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=KOO7z4NWBMo
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-03-10,Serving the Will of God 2,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=iiywtoU4dlM
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-02-28,When  The LORD Sings 3,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=F3T7BvoU4Y0
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2019-01-03,More Than Enough,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=kuDw3UrEBNQ
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2018-12-23,Victory over Discouragement 5,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=JvYn17tUFi8
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2018-12-20,Intercession According to the Promise 2,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=behBV_i1e6U
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2018-12-16,Victory over Discouragement 4,,Bro. Samuel Browning,Samuel Browning,Samuel Browning,https://www.youtube.com/watch?v=fkcfP7FX6VE
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2018-07-22,Preserved,,2,Preserved,Preserved,https://www.youtube.com/watch?v=gOYowbNMIzA
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2018-05-26,Get Wisdom,,Bro. Jesse Smith,Jesse Smith,Jesse Smith,https://www.youtube.com/watch?v=rRxPjQXtxQQ
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2017-11-12,The Vision for Our Day,,Bro. Wayne Lawson,Wayne Lawson,Wayne Lawson,https://www.youtube.com/watch?v=h5lYMi4alVY
ErroneousLabel,Believer's_Spoken_Word_Tabernacle_Summary.csv,2023-08-07,The Christian Family,,Bro. Barry Coffey,Barry Coffey,Barry Coffey,https://www.youtube.com/watch?v=wUpPXuZIPaE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-28,251228,,Chad Lamb The Bitter Waters Made Sweet,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=2KHhJH9H_VA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-23,Sermon Clip 251223,,Chad Lamb Emmanuel,Chad Lamb,Chad Lamb Emmanuel,https://www.youtube.com/watch?v=FQRqhyZOp-s
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-21,Sermon Clip 251221,,Chad Lamb The Keys of Revelation,Chad Lamb,Chad Lamb Keys Revelation,https://www.youtube.com/watch?v=7h7Vq55o1hg
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-21,251221,,Chad Lamb The Keys of Revelation,Chad Lamb,Chad Lamb Keys Revelation,https://www.youtube.com/watch?v=OJ9LfQv3ZjY
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-17,Sermon Clip 251217,,Chad Lamb Chosen To Carry the Message,Chad Lamb,Chad Lamb Chosen Carry,https://www.youtube.com/watch?v=2RyzcG2zRL4
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-17,251217,,Chad Lamb Chosen To Carry the Message,Chad Lamb,Chad Lamb Chosen Carry,https://www.youtube.com/watch?v=3rl7NrWL-go
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-14,251214,,Ruben Matanie The Author & Finisher of Our Faith,Ruben Matanie,Ruben Matanie Author,https://www.youtube.com/watch?v=9HIl_n1R_kg
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-10,Sermon Clip 251210,,Chad Lamb Food in the Time of Spiritual Famine,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=VIO-63rtWG8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-10,251210,,Chad Lamb Food in the Time of Spiritual Famine,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=ugFxFxN2b6Y
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-07,Sermon Clip 251207,,Chad Lamb The Blessing of Abraham,Chad Lamb,Chad Lamb Blessing Abraham,https://www.youtube.com/watch?v=eo2UadclpK8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-07,251207,,Chad Lamb The Blessing of Abraham,Chad Lamb,Chad Lamb Blessing Abraham,https://www.youtube.com/watch?v=fEKdC8bNX8Q
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-12-03,Sermon Clip 251203,,Chad Lamb Receiving the Book of Redemption,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=N229AgtGcgo
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-30,Sermon Clip 251130,,Gabriel Smith A Father's Approval,Gabriel Smith,Gabriel Smith S Approval,https://www.youtube.com/watch?v=SJao4m1y7uA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-30,251130,,Gabriel Smith A Father's Approval,Gabriel Smith,Gabriel Smith S Approval,https://www.youtube.com/watch?v=xEC3wv6k-_8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-26,Sermon Clip 251126,,Chad Lamb Carriers of the Book,Chad Lamb,Chad Lamb Carriers Book,https://www.youtube.com/watch?v=Jl5f27qAIY0
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-26,251126,,Chad Lamb Carriers of the Book,Chad Lamb,Chad Lamb Carriers Book,https://www.youtube.com/watch?v=XaYr_60Ck2w
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-23,Sermon Clip 251123,,Chad Lamb The Fall and Rise of Man,Chad Lamb,Chad Lamb Fall,https://www.youtube.com/watch?v=r-wO-4zyy5I
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-23,251123,,Chad Lamb The Fall and Rise of Man,Chad Lamb,Chad Lamb Fall,https://www.youtube.com/watch?v=bRA_j13Au8s
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-19,Sermon Clip 251119,,Chad Lamb Reverential Trust,Chad Lamb,Chad Lamb Reverential Trust,https://www.youtube.com/watch?v=Fu45YwgD1gE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-19,251119,,Chad Lamb Reverential Trust,Chad Lamb,Chad Lamb Reverential Trust,https://www.youtube.com/watch?v=H6NWT2FwrPc
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-16,Sermon Clip 251116,,Jason DeMars The Mystery of Hidden,Jason DeMars,Jason Demars Mystery Hidden,https://www.youtube.com/watch?v=sz2gGYL7QbQ
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-12,Sermon Clip 251112,,Chad Lamb Holding a Secret,Chad Lamb,Chad Lamb Holding Secret,https://www.youtube.com/watch?v=f4uKqAynNdk
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-12,251112,,Chad Lamb Holding a Secret,Chad Lamb,Chad Lamb Holding Secret,https://www.youtube.com/watch?v=0t5_JjJYVto
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-09,Sermon Clip 251109,,Andreas Ringen Ready for Translation,Andreas Ringen,Andreas Ringen Ready Translation,https://www.youtube.com/watch?v=JwySVCHv9rY
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-09,251109,,Andreas Ringen Ready For Translation,Andreas Ringen,Andreas Ringen Ready Translation,https://www.youtube.com/watch?v=Z-rRY4kYV1I
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-05,Sermon Clip 251105,,Chad Lamb A Love That Produces Works,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=6QDk0cpBLpE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-05,251105,,Chad Lamb A Love That Produces Works,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=cT13caJRRGQ
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-02,Sermon Clip 251102,,Chad Lamb The Real Gift,Chad Lamb,Chad Lamb Real Gift,https://www.youtube.com/watch?v=T8CG4qd8qps
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-11-02,251102,,Chad Lamb The Real Gift,Chad Lamb,Chad Lamb Real Gift,https://www.youtube.com/watch?v=YpBDJocu-vs
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-29,Sermon Clip 251029,,Chad Lamb The Greatest Temptation,Chad Lamb,Chad Lamb Greatest Temptation,https://www.youtube.com/watch?v=0DW9Mb_ksOQ
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-29,251029,,Chad Lamb The Greatest Temptation,Chad Lamb,Chad Lamb Greatest Temptation,https://www.youtube.com/watch?v=J3yrSjzowM8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-26,Sermon Clip 251026,,Chad Lamb The Greatest Temptation,Chad Lamb,Chad Lamb Greatest Temptation,https://www.youtube.com/watch?v=yCH_NuAW5XE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-26,251026,,Chad Lamb The Greatest Temptation,Chad Lamb,Chad Lamb Greatest Temptation,https://www.youtube.com/watch?v=VZV3chjIrwA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-22,Sermon Clip 251022,,Chad Lamb The Danger of Peace & Prosperity,Chad Lamb,Chad Lamb Danger Peace,https://www.youtube.com/watch?v=IaurUoLEISs
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-22,251022,,Chad Lamb The Danger of Peace and Prosperity,Chad Lamb,Chad Lamb Danger Peace,https://www.youtube.com/watch?v=1tVyrcqCmzs
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-19,Sermon Clip,,251019,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=gHijvlobYew
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-19,251019,,Chad Lamb Walking in a Deeper Relationship,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=s2RiLgjSkvQ
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-15,Sermon Clip 251015,,"Rich Cobb According to His Word, Not Our Reasoning",Rich Cobb,Rich Cobb According,https://www.youtube.com/watch?v=_aaS-EGdnyM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-15,251015,,"Rich Cobb According to His Word, Not Our Reasoning",Rich Cobb,Rich Cobb According,https://www.youtube.com/watch?v=djdzZmXUp24
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-12,Sermon Clip 251012,,Gabriel Smith Loyalty,Gabriel Smith,Gabriel Smith Loyalty,https://www.youtube.com/watch?v=66pOrNZrKho
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-12,251012,,Gabriel Smith Loyalty,Gabriel Smith,Gabriel Smith Loyalty,https://www.youtube.com/watch?v=JTFE_Qb4GdI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-08,Sermon Clip 251008,,Simon Abbott You Are... the Living WORD Manifested,Simon Abbott,Simon Abbott,https://www.youtube.com/watch?v=TJgVlpAIvsU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-08,251008,,Simon Abbott You Are... the Living WORD Manifested,Simon Abbott,Simon Abbott,https://www.youtube.com/watch?v=cHbNNjhyglE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-05,Sermon Clip 251005,,Chad Lamb The Value of Christ to Me,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=sxeVD4oqBxg
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-05,251005,,Chad Lamb The Value of Christ to Me,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=pJG_bAWUcQU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-01,Sermon Clip 251001,,"Chad Lamb Christ in You, Hidden and Revealed in Simplicity",Chad Lamb,Chad Lamb Christ You,https://www.youtube.com/watch?v=lYPr_2EUA7w
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-10-01,251001,,"Chad Lamb Christ in You, Hidden and Revealed in Simplicity",Chad Lamb,Chad Lamb Christ You,https://www.youtube.com/watch?v=5c8HdYS7hX0
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-21,Sermon Clip 250921,,Chad Lamb The Super Sign,Chad Lamb,Chad Lamb Super Sign,https://www.youtube.com/watch?v=4v4gh-8C-7o
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-21,250921,,Chad Lamb The Super Sign,Chad Lamb,Chad Lamb Super Sign,https://www.youtube.com/watch?v=LDSBNbiK3z8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-17,Sermon Clip 250917,,Chad Lamb The Super Race,Chad Lamb,Chad Lamb Super Race,https://www.youtube.com/watch?v=mLwaNkFBSzI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-17,250917,,Chad Lamb The Super Race,Chad Lamb,Chad Lamb Super Race,https://www.youtube.com/watch?v=4WmG-SRPjIA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-14,Sermon Clip 250914,,Chad Lamb The Messenger of the Seventh Seal,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=P306pfW3dUw
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-10,Sermon Clip 250910,,Chad Lamb The Mount Zion Showdown,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=GuUKosA3gW8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-10,250910,,Chad Lamb The Mount Zion Showdown,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=XuuWpelFQX8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-07,Sermon Clip 250907,,Danny del Mundo The Daughters of the Firstborn,Danny del Mundo,Danny Del Mundo,https://www.youtube.com/watch?v=V7Qx_OtMlL8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-03,Sermon Clip 250903,,Chad Lamb The Former and Latter Rain,Chad Lamb,Chad Lamb Former,https://www.youtube.com/watch?v=ZeK44v1D_TA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-09-03,250903,,Chad Lamb The Former and Latter Rain,Chad Lamb,Chad Lamb Former,https://www.youtube.com/watch?v=2wauJenSN-4
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-31,Sermon Clip 250831,,Chad Lamb A Message From the Holy Spirit,Chad Lamb,Chad Lamb Holy,https://www.youtube.com/watch?v=fB9l6BX1QBA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-31,250831,,Chad Lamb A Message From the Holy Spirit,Chad Lamb,Chad Lamb Holy,https://www.youtube.com/watch?v=wE4AhxYVIrA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-27,Sermon Clip 250827,,Chad Lamb A Message From the Holy Spirit,Chad Lamb,Chad Lamb Holy,https://www.youtube.com/watch?v=DIg1qyORoGI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-27,250827,,Chad Lamb A Message From the Holy Spirit,Chad Lamb,Chad Lamb Holy,https://www.youtube.com/watch?v=Jss0kQ-tlCA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-24,Sermon Clip 250824,,Chris Take Seeking the Manifestation of the Promise,Chris Take,Chris Take,https://www.youtube.com/watch?v=oF6gI06EpsA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-24,250824,,Chris Take Seeking the Manifestation of the Promise,Chris Take,Chris Take,https://www.youtube.com/watch?v=5yZlgq-5jtM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-17,Sermon Clip 250817,,Gabriel Smith Touched,Gabriel Smith,Gabriel Smith Touched,https://www.youtube.com/watch?v=W5RAxdPuhwk
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-17,250817,,Gabriel Smith Touched,Gabriel Smith,Gabriel Smith Touched,https://www.youtube.com/watch?v=ODEqL6s_HQs
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-13,Sermon Clip 250813,,Chad Lamb A Message From the Holy Spirit,Chad Lamb,Chad Lamb Holy,https://www.youtube.com/watch?v=0Ie3neutjc8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-13,250813,,Chad Lamb A Message From the Holy Spirit,Chad Lamb,Chad Lamb Holy,https://www.youtube.com/watch?v=aKPY1VVxO70
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-10,Sermon Clip 250810,,Chad Lamb A Message From the Holy Spirit,Chad Lamb,Chad Lamb Holy,https://www.youtube.com/watch?v=FBfCiCnwf2M
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-10,250810,,Chad Lamb A Message From the Holy Spirit,Chad Lamb,Chad Lamb Holy,https://www.youtube.com/watch?v=sK5myghc-6E
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-06,Sermon Clip 250806,,Chad Lamb A Message From the Holy Spirit,Chad Lamb,Chad Lamb Holy,https://www.youtube.com/watch?v=zxQr7zuq2Lc
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-08-03,Sermon Clip 250803,,Chad Lamb There Must Come an Ephesians,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=a6oTLwKUTLI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-30,Sermon Clip 250730,,Chad Lamb Ephesians Parallels Joshua,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=c403oogXvEM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-30,250730,,Chad Lamb Ephesians Parallels Joshua,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=Jjq6gfUw2Wo
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-27,Sermon Clip 250727,,Jim Swanson Spiritual Ignition,Jim Swanson,Jim Swanson Spiritual Ignition,https://www.youtube.com/watch?v=xweDTUUoAHE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-27,250727,,Jim Swanson Spiritual Ignition,Jim Swanson,Jim Swanson Spiritual Ignition,https://www.youtube.com/watch?v=Ms0cd-S1Y3U
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-23,Sermon Clip 250723,,Chad Lamb Grace & Works in Ephesians,Chad Lamb,Chad Lamb Grace,https://www.youtube.com/watch?v=5Eteaz42fao
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-23,250723,,Chad Lamb Grace & Works in Ephesians,Chad Lamb,Chad Lamb Grace,https://www.youtube.com/watch?v=K3B6YIJll2o
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-20,Sermon Clip 250720,,Chad Lamb The Response to Grace,Chad Lamb,Chad Lamb Response Grace,https://www.youtube.com/watch?v=STaTyNBCxT4
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-20,250720,,Chad Lamb The Response to Grace,Chad Lamb,Chad Lamb Response Grace,https://www.youtube.com/watch?v=tXcbcPDlhSU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-16,Sermon Clip 250716,,Chad Lamb The Strength of Grace,Chad Lamb,Chad Lamb Strength Grace,https://www.youtube.com/watch?v=mNC5z6eKt1c
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-16,250716,,Chad Lamb The Strength of Grace,Chad Lamb,Chad Lamb Strength Grace,https://www.youtube.com/watch?v=8B2kmizRMq0
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2025-07-13,Sermon Clip 250713,,Allistair Francis The Purposeful Nature,Allistair Francis,Allistair Francis Purposeful Nature,https://www.youtube.com/watch?v=1vUEyA3eP64
